Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
41027 Castilblanco de los Arroyos;4102701 Castilblanco de los Arroyos distrito 01;;Renta neta media por hogar;2023;25.733
41027 Castilblanco de los Arroyos;4102701 Castilblanco de los Arroyos distrito 01;4102701001 Castilblanco de los Arroyos sección 01001;Renta neta media por hogar;2023;25.733
41027 Castilblanco de los Arroyos;4102702 Castilblanco de los Arroyos distrito 02;;Renta neta media por hogar;2023;24.276
41027 Castilblanco de los Arroyos;4102702 Castilblanco de los Arroyos distrito 02;4102702001 Castilblanco de los Arroyos sección 02001;Renta neta media por hogar;2023;24.999
41027 Castilblanco de los Arroyos;4102702 Castilblanco de los Arroyos distrito 02;4102702002 Castilblanco de los Arroyos sección 02002;Renta neta media por hogar;2023;24.017
41028 Castilleja de Guzmán;;;Renta neta media por hogar;2023;44.822
41028 Castilleja de Guzmán;4102801 Castilleja de Guzmán distrito 01;;Renta neta media por hogar;2023;44.822
41028 Castilleja de Guzmán;4102801 Castilleja de Guzmán distrito 01;4102801001 Castilleja de Guzmán sección 01001;Renta neta media por hogar;2023;43.338
41028 Castilleja de Guzmán;4102801 Castilleja de Guzmán distrito 01;4102801002 Castilleja de Guzmán sección 01002;Renta neta media por hogar;2023;47.414
41029 Castilleja de la Cuesta;;;Renta neta media por hogar;2023;33.995
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;;Renta neta media por hogar;2023;33.995
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901001 Castilleja de la Cuesta sección 01001;Renta neta media por hogar;2023;42.953
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901002 Castilleja de la Cuesta sección 01002;Renta neta media por hogar;2023;38.283
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901003 Castilleja de la Cuesta sección 01003;Renta neta media por hogar;2023;30.998
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901004 Castilleja de la Cuesta sección 01004;Renta neta media por hogar;2023;32.726
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901005 Castilleja de la Cuesta sección 01005;Renta neta media por hogar;2023;24.421
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901006 Castilleja de la Cuesta sección 01006;Renta neta media por hogar;2023;26.016
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901007 Castilleja de la Cuesta sección 01007;Renta neta media por hogar;2023;28.429
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901008 Castilleja de la Cuesta sección 01008;Renta neta media por hogar;2023;27.161
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901009 Castilleja de la Cuesta sección 01009;Renta neta media por hogar;2023;29.573
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901010 Castilleja de la Cuesta sección 01010;Renta neta media por hogar;2023;41.097
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901011 Castilleja de la Cuesta sección 01011;Renta neta media por hogar;2023;40.844
41029 Castilleja de la Cuesta;4102901 Castilleja de la Cuesta distrito 01;4102901012 Castilleja de la Cuesta sección 01012;Renta neta media por hogar;2023;49.376
41030 Castilleja del Campo;;;Renta neta media por hogar;2023;29.985
41030 Castilleja del Campo;4103001 Castilleja del Campo distrito 01;;Renta neta media por hogar;2023;29.985
41030 Castilleja del Campo;4103001 Castilleja del Campo distrito 01;4103001001 Castilleja del Campo sección 01001;Renta neta media por hogar;2023;29.985
41031 Castillo de las Guardas, El;;;Renta neta media por hogar;2023;25.650
41031 Castillo de las Guardas, El;4103101 Castillo de las Guardas, El distrito 01;;Renta neta media por hogar;2023;25.650
41031 Castillo de las Guardas, El;4103101 Castillo de las Guardas, El distrito 01;4103101001 Castillo de las Guardas, El sección 01001;Renta neta media por hogar;2023;25.650
41032 Cazalla de la Sierra;;;Renta neta media por hogar;2023;27.190
41032 Cazalla de la Sierra;4103201 Cazalla de la Sierra distrito 01;;Renta neta media por hogar;2023;26.601
41032 Cazalla de la Sierra;4103201 Cazalla de la Sierra distrito 01;4103201001 Cazalla de la Sierra sección 01001;Renta neta media por hogar;2023;27.156
41032 Cazalla de la Sierra;4103201 Cazalla de la Sierra distrito 01;4103201003 Cazalla de la Sierra sección 01003;Renta neta media por hogar;2023;25.891
41032 Cazalla de la Sierra;4103202 Cazalla de la Sierra distrito 02;;Renta neta media por hogar;2023;27.624
41032 Cazalla de la Sierra;4103202 Cazalla de la Sierra distrito 02;4103202001 Cazalla de la Sierra sección 02001;Renta neta media por hogar;2023;25.871
41032 Cazalla de la Sierra;4103202 Cazalla de la Sierra distrito 02;4103202002 Cazalla de la Sierra sección 02002;Renta neta media por hogar;2023;28.702
41033 Constantina;;;Renta neta media por hogar;2023;25.401
41033 Constantina;4103301 Constantina distrito 01;;Renta neta media por hogar;2023;27.289
41033 Constantina;4103301 Constantina distrito 01;4103301001 Constantina sección 01001;Renta neta media por hogar;2023;27.086
41033 Constantina;4103301 Constantina distrito 01;4103301002 Constantina sección 01002;Renta neta media por hogar;2023;27.709
41033 Constantina;4103302 Constantina distrito 02;;Renta neta media por hogar;2023;25.992
41033 Constantina;4103302 Constantina distrito 02;4103302001 Constantina sección 02001;Renta neta media por hogar;2023;25.992
41033 Constantina;4103303 Constantina distrito 03;;Renta neta media por hogar;2023;23.136
41033 Constantina;4103303 Constantina distrito 03;4103303002 Constantina sección 03002;Renta neta media por hogar;2023;23.136
41033 Constantina;4103304 Constantina distrito 04;;Renta neta media por hogar;2023;22.662
41033 Constantina;4103304 Constantina distrito 04;4103304001 Constantina sección 04001;Renta neta media por hogar;2023;22.662
41034 Coria del Río;;;Renta neta media por hogar;2023;28.848
41034 Coria del Río;4103401 Coria del Río distrito 01;;Renta neta media por hogar;2023;28.416
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401001 Coria del Río sección 01001;Renta neta media por hogar;2023;30.910
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401002 Coria del Río sección 01002;Renta neta media por hogar;2023;24.541
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401003 Coria del Río sección 01003;Renta neta media por hogar;2023;23.164
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401004 Coria del Río sección 01004;Renta neta media por hogar;2023;28.084
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401005 Coria del Río sección 01005;Renta neta media por hogar;2023;25.089
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401006 Coria del Río sección 01006;Renta neta media por hogar;2023;30.509
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401007 Coria del Río sección 01007;Renta neta media por hogar;2023;26.347
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401008 Coria del Río sección 01008;Renta neta media por hogar;2023;28.217
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401009 Coria del Río sección 01009;Renta neta media por hogar;2023;25.461
41034 Coria del Río;4103401 Coria del Río distrito 01;4103401010 Coria del Río sección 01010;Renta neta media por hogar;2023;36.269
41034 Coria del Río;4103402 Coria del Río distrito 02;;Renta neta media por hogar;2023;31.133
41034 Coria del Río;4103402 Coria del Río distrito 02;4103402001 Coria del Río sección 02001;Renta neta media por hogar;2023;31.856
41034 Coria del Río;4103402 Coria del Río distrito 02;4103402002 Coria del Río sección 02002;Renta neta media por hogar;2023;30.323
41034 Coria del Río;4103403 Coria del Río distrito 03;;Renta neta media por hogar;2023;28.728
41034 Coria del Río;4103403 Coria del Río distrito 03;4103403001 Coria del Río sección 03001;Renta neta media por hogar;2023;31.405
41034 Coria del Río;4103403 Coria del Río distrito 03;4103403002 Coria del Río sección 03002;Renta neta media por hogar;2023;26.720
41034 Coria del Río;4103403 Coria del Río distrito 03;4103403003 Coria del Río sección 03003;Renta neta media por hogar;2023;26.141
41034 Coria del Río;4103403 Coria del Río distrito 03;4103403004 Coria del Río sección 03004;Renta neta media por hogar;2023;23.897
41034 Coria del Río;4103403 Coria del Río distrito 03;4103403005 Coria del Río sección 03005;Renta neta media por hogar;2023;29.818
41034 Coria del Río;4103403 Coria del Río distrito 03;4103403006 Coria del Río sección 03006;Renta neta media por hogar;2023;35.017
41035 Coripe;;;Renta neta media por hogar;2023;24.823
41035 Coripe;4103501 Coripe distrito 01;;Renta neta media por hogar;2023;24.823
41035 Coripe;4103501 Coripe distrito 01;4103501001 Coripe sección 01001;Renta neta media por hogar;2023;24.823
41036 Coronil, El;;;Renta neta media por hogar;2023;27.046
41036 Coronil, El;4103601 Coronil, El distrito 01;;Renta neta media por hogar;2023;29.020
41036 Coronil, El;4103601 Coronil, El distrito 01;4103601001 Coronil, El sección 01001;Renta neta media por hogar;2023;30.734
41036 Coronil, El;4103601 Coronil, El distrito 01;4103601002 Coronil, El sección 01002;Renta neta media por hogar;2023;27.211
41036 Coronil, El;4103602 Coronil, El distrito 02;;Renta neta media por hogar;2023;25.800
41036 Coronil, El;4103602 Coronil, El distrito 02;4103602001 Coronil, El sección 02001;Renta neta media por hogar;2023;26.282
41036 Coronil, El;4103602 Coronil, El distrito 02;4103602002 Coronil, El sección 02002;Renta neta media por hogar;2023;23.429
41036 Coronil, El;4103602 Coronil, El distrito 02;4103602003 Coronil, El sección 02003;Renta neta media por hogar;2023;26.915
41037 Corrales, Los;;;Renta neta media por hogar;2023;26.661
41037 Corrales, Los;4103701 Corrales, Los distrito 01;;Renta neta media por hogar;2023;27.222
41037 Corrales, Los;4103701 Corrales, Los distrito 01;4103701001 Corrales, Los sección 01001;Renta neta media por hogar;2023;27.222
41037 Corrales, Los;4103702 Corrales, Los distrito 02;;Renta neta media por hogar;2023;26.181
